uid,NAME_CONTRACT_TYPE,TARGET
IIP27369530,cash loans,0
IIP44450608,cash loans,0
IIP72420211,cash loans,0
IIQ36156124,cash loans,0
IIQ63913867,cash loans,0
IIQ71631645,cash loans,0
IIQ83402394,revolving loans,0
IIQ98340866,cash loans,0
IIR45983208,cash loans,0
IIR47357184,cash loans,0
IIR68873693,revolving loans,0
IIS68785029,cash loans,0
IIT16265354,cash loans,0
IIU56014220,cash loans,0
IIV58012028,cash loans,0
IIW91883278,cash loans,0
IIX12599169,cash loans,0
IIX22697040,cash loans,0
IIX85324827,cash loans,0
IIY02070570,cash loans,0
IIY08567395,cash loans,0
IIY52604344,cash loans,0
IIZ16530190,cash loans,0
IIZ46425745,cash loans,0
IJB41142994,cash loans,0
IJB85846449,cash loans,0
IJB85944000,cash loans,0
IJC13432609,cash loans,0
IJD02687184,cash loans,0
IJD31226767,cash loans,0
IJD55317631,cash loans,0
IJE25020392,cash loans,0
IJE32179023,revolving loans,0
IJE98277979,cash loans,0
IJF36141727,cash loans,0
IJF51037215,cash loans,0
IJG03883502,cash loans,0
IJG12092133,cash loans,1
IJG14508857,cash loans,0
IJG45722348,cash loans,0
IJH32104039,cash loans,0
IJI09240492,cash loans,0
IJI28916713,cash loans,0
IJI36905467,cash loans,0
IJI68178039,cash loans,0
IJK10372166,cash loans,0
IJK72395756,cash loans,0
IJL46058855,cash loans,0
IJL73701632,revolving loans,0
IJL77445106,revolving loans,0
IJM39012031,cash loans,0
IJM39375840,cash loans,0
IJM42900159,cash loans,0
IJM48794397,cash loans,0
IJM57180530,cash loans,0
IJM95823293,cash loans,0
IJN43944130,cash loans,0
IJN62202633,cash loans,0
IJP42442733,cash loans,0
IJP43905189,cash loans,0
IJP63861795,revolving loans,0
IJP74378072,cash loans,0
IJP75247694,revolving loans,0
IJP87061776,cash loans,0
IJR06992222,cash loans,0
IJR22826852,cash loans,1
IJR76530954,revolving loans,0
IJS24197246,revolving loans,0
IJS57636043,cash loans,0
IJS57982400,cash loans,0
IJT09010684,cash loans,0
IJT29439136,cash loans,0
IJT48497396,revolving loans,0
IJT71697443,cash loans,0
IJV50452580,cash loans,0
IJV80008456,revolving loans,0
IJW01933808,cash loans,0
IJW16220565,cash loans,0
IJX23675728,cash loans,0
IJX27275601,cash loans,0
IJX65797483,cash loans,0
IJY31442810,cash loans,0
IJY80534714,cash loans,0
IJZ77707992,revolving loans,0
IJZ77902056,cash loans,0
IKA04555633,cash loans,1
IKA68854577,cash loans,0
IKA86045303,cash loans,0
IKB00943383,cash loans,0
IKB25274481,cash loans,0
IKB69102850,cash loans,0
IKB73769817,cash loans,0
IKC08896551,cash loans,0
IKC42657063,cash loans,0
IKC89082703,cash loans,0
IKD85618968,cash loans,0
IKE11318915,revolving loans,0
IKE20560245,cash loans,0
IKE49385175,cash loans,0
IKF00438673,cash loans,0
IKF65203548,cash loans,0
IKF70850315,cash loans,0
IKF90965571,cash loans,0
IKG50968302,cash loans,0
IKG97629276,cash loans,0
IKH38294632,cash loans,1
IKH50669659,cash loans,0
IKH66977040,cash loans,0
IKH94433998,cash loans,0
IKI36930620,cash loans,0
IKJ12015624,cash loans,0
IKJ29034264,cash loans,0
IKK44088353,revolving loans,0
IKK50091650,cash loans,0
IKK89215040,cash loans,0
IKK90760531,cash loans,0
IKL08478829,cash loans,0
IKL13519820,cash loans,0
IKL34623900,cash loans,0
IKL54597947,cash loans,0
IKM32041782,cash loans,0
IKM65999446,cash loans,0
IKN14124903,cash loans,0
IKN41407432,cash loans,0
IKN97760155,cash loans,0
IKO00632692,revolving loans,0
IKP90806175,cash loans,0
IKQ01682299,cash loans,0
IKQ17947803,cash loans,0
IKQ30234032,cash loans,0
IKQ49945980,cash loans,0
IKS43240868,cash loans,0
IKS69580802,revolving loans,0
IKS81058603,cash loans,0
IKT12817828,cash loans,0
IKT28529498,cash loans,0
IKT50848650,cash loans,0
IKT90259825,cash loans,0
IKU07257413,cash loans,0
IKU27603087,cash loans,0
IKU75423141,cash loans,0
IKV69498225,cash loans,0
IKV87928869,cash loans,0
IKW08117535,cash loans,0
IKW56227788,cash loans,0
IKW86761440,cash loans,0
IKX57867228,cash loans,0
IKZ77147759,cash loans,0
ILA08442502,cash loans,0
ILA78361190,cash loans,0
ILB06215729,cash loans,0
ILB52470079,cash loans,0
ILB56250321,cash loans,0
ILB72381339,cash loans,0
ILD07405263,cash loans,0
ILD08403158,cash loans,0
ILE10242422,cash loans,0
ILE11188466,cash loans,0
ILE23542407,cash loans,0
ILE28052749,cash loans,0
ILE42068538,cash loans,0
ILE46845357,cash loans,0
ILE81395782,cash loans,0
ILE91520809,cash loans,0
ILE97324890,cash loans,0
ILG38751788,cash loans,0
ILG44466433,cash loans,0
ILG61336276,revolving loans,0
ILG71099303,cash loans,0
ILG77411249,cash loans,0
ILH72003418,cash loans,0
ILH75854885,revolving loans,0
ILI07073511,cash loans,0
ILI60621329,cash loans,0
ILJ45634794,cash loans,0
ILJ72679566,cash loans,0
ILJ89158280,cash loans,0
ILK09978513,cash loans,0
ILK41507650,cash loans,0
ILL16700304,cash loans,0
ILL17842135,cash loans,0
ILL69162594,revolving loans,0
ILL92549336,revolving loans,0
ILM30960331,cash loans,0
ILM84572276,cash loans,0
ILN18430336,cash loans,0
ILN70357263,cash loans,0
ILO13929602,cash loans,0
ILO96004216,cash loans,0
ILP64546562,cash loans,0
ILQ35522779,cash loans,0
ILQ92968792,cash loans,0
ILR17405460,cash loans,0
ILR35253118,cash loans,0
ILR54265597,cash loans,0
ILS07792361,cash loans,0
ILS17791553,cash loans,0
ILS52231318,cash loans,0
ILT06272645,cash loans,0
ILT88920310,cash loans,0
ILU11717083,cash loans,0
ILU68402537,cash loans,0
ILV05322941,cash loans,0
ILV59498637,cash loans,0
ILV84046208,cash loans,0
ILW46109243,cash loans,0
ILW95141172,cash loans,0
ILX08328964,cash loans,0
ILX85833863,revolving loans,0
ILY06918296,cash loans,0
ILY16422678,cash loans,0
ILY34155099,cash loans,0
ILY44794115,cash loans,0
ILY51569000,cash loans,0
ILZ29091610,cash loans,0
ILZ30258909,cash loans,0
ILZ47311375,cash loans,0
ILZ91733741,cash loans,0
IMA17492237,cash loans,0
IMA50122572,cash loans,0
IMA60743649,cash loans,0
IMB19222035,cash loans,0
IMB41833967,cash loans,0
IMC45736286,cash loans,0
IMD04071660,cash loans,0
IMD40454024,cash loans,0
IME02991637,cash loans,0
IME22569426,cash loans,0
IME73089940,cash loans,0
IMF34711796,cash loans,0
IMF47236964,cash loans,0
IMG28073329,cash loans,0
IMG59389176,cash loans,0
IMG73182027,cash loans,0
IMH49807612,cash loans,0
IMH69227884,cash loans,0
IMI25892141,cash loans,0
IMI43017867,cash loans,0
IMI44265236,cash loans,0
IMJ40277114,cash loans,0
IMJ86056787,cash loans,0
IMK29845736,cash loans,0
IMK51438419,cash loans,0
IMK99987710,cash loans,0
IML51783370,cash loans,0
IML65152808,cash loans,0
IMM17053591,cash loans,0
IMM19066103,cash loans,0
IMM22632931,cash loans,0
IMM40626161,cash loans,0
IMM65244885,cash loans,0
IMN04278833,cash loans,0
IMN69493891,cash loans,0
IMO22888331,revolving loans,0
IMO30642165,cash loans,0
IMO44645894,cash loans,0
IMO64360494,cash loans,0
IMO70321987,cash loans,0
IMO80126995,cash loans,0
IMP51852173,cash loans,0
IMP70196883,cash loans,0
IMP81323389,cash loans,0
IMQ37564497,cash loans,0
IMQ53111126,cash loans,0
IMR39014580,cash loans,0
IMR69782408,cash loans,0
IMS23447600,cash loans,0
IMS39847299,cash loans,0
IMS76708004,cash loans,0
IMS77648346,cash loans,0
IMU03329824,cash loans,0
IMU18897583,revolving loans,0
IMU71350314,cash loans,0
IMU74109263,cash loans,0
IMV18307950,cash loans,0
IMV24986951,cash loans,0
IMV37921571,cash loans,0
IMV47141234,revolving loans,0
IMV71190263,cash loans,0
IMW08400886,cash loans,0
IMW32316943,cash loans,0
IMW53671138,revolving loans,0
IMW64689741,cash loans,0
IMX14489706,cash loans,0
IMX22446153,cash loans,0
IMX26728797,cash loans,0
IMX41888748,cash loans,0
IMX54214870,cash loans,0
IMX72309176,cash loans,0
IMX97054725,cash loans,0
IMY26190193,cash loans,0
IMY57316939,revolving loans,0
IMZ12152632,cash loans,1
INA27179076,cash loans,0
INA75989157,revolving loans,0
INB14676893,cash loans,0
INB39079612,cash loans,0
INB47238427,revolving loans,0
INB86458243,cash loans,0
INB96164603,cash loans,0
INC04939715,revolving loans,0
INC19278625,cash loans,0
INC62630749,cash loans,0
IND26154795,cash loans,0
IND31168577,cash loans,0
IND84537938,cash loans,0
INE31498655,cash loans,0
INE43224476,cash loans,0
INE95804357,cash loans,0
INE97418988,revolving loans,0
INF63418655,cash loans,0
INF93033330,cash loans,0
ING41292174,cash loans,0
ING65050256,cash loans,0
ING85159679,cash loans,0
INI00547625,cash loans,0
INJ45799044,cash loans,0
INJ73400326,cash loans,0
INJ81490084,cash loans,0
INK24917115,cash loans,0
INL36875952,cash loans,0
INL53793086,cash loans,0
INL74500943,cash loans,0
INM16157407,cash loans,0
INN95546191,cash loans,0
INO62905073,cash loans,0
INO82827832,cash loans,0
INP31730513,cash loans,0
INP85142137,cash loans,0
INQ74510383,cash loans,0
INQ74604022,cash loans,0
INS95668905,cash loans,0
INS96784471,cash loans,0
INS97102817,revolving loans,0
INT18921189,cash loans,0
INT89003668,cash loans,0
INU10990939,cash loans,0
INU29590869,cash loans,0
INV12955273,cash loans,0
INV14417609,cash loans,0
INV21378974,cash loans,0
INV59673642,cash loans,1
INV73221500,cash loans,0
INW30306667,revolving loans,1
INW93049267,cash loans,0
INX12486381,cash loans,0
INX58101770,cash loans,0
INX67217733,cash loans,0
INY30273121,cash loans,0
INY34533145,cash loans,0
INY46520919,revolving loans,0
INY64594656,cash loans,0
INY92004082,cash loans,0
INY97618620,cash loans,0
INZ24661963,cash loans,0
INZ28202409,cash loans,0
INZ75486095,cash loans,0
INZ97178846,cash loans,0
IOA06305829,cash loans,0
IOA20046985,cash loans,0
IOA22701178,cash loans,0
IOA49810649,cash loans,0
IOB01444860,revolving loans,0
IOB02700313,revolving loans,0
IOB40229347,cash loans,0
IOB98649137,cash loans,0
IOC27666728,cash loans,0
IOC82062136,cash loans,0
IOC95575808,cash loans,0
IOD12296244,cash loans,0
IOD62725759,cash loans,0
IOD70288079,cash loans,0
IOE28404153,cash loans,0
IOE44181639,cash loans,0
IOE81327638,cash loans,0
IOF36028745,cash loans,0
IOF45197178,cash loans,0
IOF96556658,cash loans,0
IOG15935586,revolving loans,0
IOG85596405,cash loans,0
IOG86015161,cash loans,0
IOH08895831,revolving loans,0
IOH41451593,cash loans,0
IOH68383465,cash loans,0
IOI07729264,cash loans,0
IOI43982292,cash loans,0
IOJ34043369,revolving loans,0
IOJ82498849,cash loans,0
IOK67269636,cash loans,0
IOK90175492,cash loans,0
IOL01063809,cash loans,0
IOL16712514,cash loans,0
IOM40794239,cash loans,0
IOM65694614,cash loans,0
IOM69226034,cash loans,0
IOM88031641,cash loans,0
ION33248397,revolving loans,0
ION83828735,cash loans,0
IOO18806318,cash loans,0
IOO37223321,cash loans,0
IOO60428289,cash loans,0
IOO74018296,cash loans,0
IOP08879753,cash loans,0
IOP25599532,cash loans,0
IOP96464213,revolving loans,0
IOQ07892171,cash loans,0
IOR33244473,cash loans,0
IOR44726686,cash loans,0
IOS06967067,cash loans,0
IOS92869954,cash loans,0
IOS96090187,cash loans,0
IOT01941986,cash loans,0
IOT34556588,cash loans,0
IOT52194690,cash loans,0
IOT85965293,cash loans,0
IOU60264918,revolving loans,0
IOV16369525,cash loans,0
IOV45461290,cash loans,0
IOW09048528,cash loans,0
IOW50889892,revolving loans,0
IOW62740076,cash loans,0
IOW80360477,cash loans,0
IOX22780363,cash loans,0
IOX34561072,cash loans,0
IOX51888189,cash loans,0
IOX60551190,revolving loans,0
IOX74691747,cash loans,0
IOY04094866,cash loans,0
IOY17135677,revolving loans,0
IOY31029473,cash loans,0
IOY45846127,cash loans,0
IOY70160452,cash loans,0
IOZ02505838,cash loans,0
IOZ13335494,cash loans,0
IOZ34652719,cash loans,0
IOZ63120868,cash loans,0
IOZ64415844,cash loans,0
IOZ86870127,cash loans,0
IPB77721906,cash loans,0
IPC50270039,cash loans,0
IPC61516719,revolving loans,0
IPC71095621,cash loans,0
IPD05875467,cash loans,0
IPD09009069,cash loans,0
IPD62767503,cash loans,0
IPD79971683,cash loans,1
IPE15992973,cash loans,0
IPE99614379,cash loans,0
IPF32667694,cash loans,0
IPF54542236,cash loans,0
IPG50221072,cash loans,0
IPH94873933,cash loans,0
IPJ56293709,cash loans,0
IPJ72446494,cash loans,0
IPJ83293826,cash loans,0
IPJ98742835,cash loans,0
IPK47660331,cash loans,0
IPK85133133,cash loans,0
IPL06581492,cash loans,0
IPL36180049,cash loans,0
IPL47352991,cash loans,0
IPL53309171,cash loans,0
IPL66567756,cash loans,0
IPM10851688,cash loans,0
IPM36085565,cash loans,0
IPM50385201,cash loans,0
IPM57754387,cash loans,0
IPN01758437,cash loans,0
IPN17313006,cash loans,0
IPN18308536,cash loans,0
IPN24098394,cash loans,0
IPN37444180,cash loans,0
IPN62316396,revolving loans,0
IPN73652662,cash loans,0
IPP25936058,cash loans,0
IPP27429776,cash loans,0
IPP91161276,cash loans,0
IPQ02892445,cash loans,0
IPQ08190402,cash loans,0
IPQ41903575,cash loans,0
IPQ98703779,revolving loans,0
IPR62772090,cash loans,0
IPR78342997,cash loans,0
IPR99587843,cash loans,0
IPS83619236,cash loans,0
IPS88460446,cash loans,0
IPS97731991,cash loans,0
IPT37024929,cash loans,0
IPU03477236,cash loans,0
IPU16224608,cash loans,0
IPU32786742,cash loans,0
IPV00238032,cash loans,0
IPV03079596,cash loans,0
IPV12014137,cash loans,0
IPV42102492,cash loans,0
IPV87680541,cash loans,0
IPW10408635,cash loans,0
IPW56744480,cash loans,0
IPW80643935,cash loans,0
IPW89359983,cash loans,0
IPW91856836,cash loans,0
IPX47568114,cash loans,0
IPX82053651,cash loans,0
IPY47221650,cash loans,0
IPY96466170,cash loans,0
IPZ05412037,cash loans,0
IPZ28553766,cash loans,0
IPZ29917627,cash loans,0
IQA23288977,cash loans,0
IQA49201272,cash loans,0
IQB16406626,cash loans,0
IQB25943578,cash loans,0
IQB76566970,cash loans,0
IQB90162961,cash loans,0
IQC84739174,cash loans,0
IQD18705805,cash loans,0
IQE63225210,cash loans,0
IQE76347260,cash loans,0
IQE89359929,cash loans,0
IQF61834861,cash loans,0
IQG27251007,cash loans,0
IQG38558104,cash loans,0
IQH25268225,cash loans,0
IQH48453822,cash loans,0
IQH83604848,cash loans,0
IQH96419305,cash loans,0
IQH99364648,revolving loans,0
IQI36925286,revolving loans,0
IQI88121624,cash loans,0
IQJ17170745,cash loans,0
IQJ18005249,cash loans,0
IQJ31828982,cash loans,0
IQK44569523,cash loans,0
IQL70105939,cash loans,0
IQM28068757,cash loans,0
IQM52561499,cash loans,0
IQM62282950,cash loans,0
IQM70918037,cash loans,0
IQM85312479,cash loans,0
IQM89794827,cash loans,0
IQN04587661,cash loans,0
IQN10888083,cash loans,0
IQN24882911,cash loans,0
IQN70723634,cash loans,0
IQN92331132,revolving loans,0
IQN92568718,cash loans,0
IQN96769413,cash loans,0
IQN97953253,cash loans,0
IQO07105710,cash loans,0
IQO36747375,cash loans,0
IQO57816674,cash loans,0
IQO76740025,cash loans,0
IQP12835182,cash loans,0
IQP96444915,cash loans,0
IQQ24273387,cash loans,0
IQR05037233,revolving loans,0
IQR44226038,cash loans,0
IQR65670260,cash loans,0
IQR76052007,cash loans,0
IQS68285862,cash loans,0
IQT42629869,cash loans,0
IQT44240304,cash loans,0
IQW10642370,cash loans,0
IQW41482396,cash loans,0
IQX06094225,cash loans,0
IQX11327181,cash loans,0
IQX28348651,revolving loans,0
IQX37106631,cash loans,0
IQX41729860,cash loans,0
IQY02724567,cash loans,0
IQY03378229,cash loans,0
IQY03739314,cash loans,0
IQY07765887,cash loans,0
IQY08307287,cash loans,0
IQY99734239,cash loans,0
IQZ26530662,cash loans,0
IQZ37633286,cash loans,0
IQZ84058336,cash loans,0
IQZ98477067,cash loans,0
IRA61935505,cash loans,0
IRB02742926,cash loans,0
IRB64543089,cash loans,0
IRC16975374,cash loans,0
IRC24830474,cash loans,0
IRC67072341,cash loans,0
IRD41663173,revolving loans,0
IRD55557124,cash loans,0
IRD59968935,cash loans,0
IRE25335129,cash loans,0
IRE43969751,cash loans,0
IRE61028648,cash loans,0
IRE76655428,cash loans,0
IRF64597494,cash loans,0
IRG26367442,cash loans,0
IRG46848453,cash loans,0
IRG99244523,cash loans,0
IRH69884314,cash loans,0
IRH72486108,cash loans,0
IRH81837610,cash loans,0
IRH98980865,cash loans,0
IRI55784350,cash loans,0
IRI95319190,cash loans,0
IRJ04820318,cash loans,0
IRJ11124867,cash loans,0
IRJ69956998,cash loans,0
IRK64860497,cash loans,0
IRL74401134,revolving loans,0
IRM85090665,cash loans,0
IRM91727085,cash loans,0
IRM92855606,cash loans,0
IRN07800239,cash loans,0
IRN13120301,cash loans,0
IRN70032706,revolving loans,0
IRO70233347,cash loans,0
IRO96286570,cash loans,0
IRP00191228,cash loans,0
IRP59128942,cash loans,0
IRP81144419,cash loans,0
IRQ48960939,cash loans,0
IRR07624844,cash loans,0
IRR46578163,cash loans,0
IRS10061009,cash loans,0
IRS57200556,cash loans,0
IRT05515984,cash loans,0
IRT06501591,cash loans,0
IRT21540408,revolving loans,0
IRT27909090,cash loans,0
IRT48003601,cash loans,0
IRT75313020,cash loans,0
IRV08091421,cash loans,0
IRV86635791,cash loans,0
IRW02657025,cash loans,0
IRW07235138,cash loans,0
IRW31570874,cash loans,0
IRW69627599,cash loans,0
IRX04482585,cash loans,0
IRX21773696,cash loans,0
IRX35392541,cash loans,0
IRX78951486,cash loans,0
IRX98385403,revolving loans,0
IRX99120602,cash loans,0
IRY13003287,cash loans,0
IRY52216876,cash loans,0
IRY83934222,cash loans,0
IRZ24745367,cash loans,0
IRZ67406285,cash loans,0
IRZ92385279,cash loans,0
IRZ96525836,cash loans,0
ISA48318044,cash loans,0
ISA67481327,revolving loans,0
ISB48564924,cash loans,0
ISB65442117,cash loans,0
ISB90179850,cash loans,0
ISD11901099,cash loans,0
ISD19977055,cash loans,0
ISD20226238,cash loans,0
ISD97299431,cash loans,0
ISF22461521,revolving loans,0
ISF77653785,cash loans,0
ISG06218394,cash loans,0
ISG07431747,cash loans,0
ISG76865433,cash loans,0
ISG79405869,cash loans,0
ISI35688061,cash loans,0
ISI71491924,cash loans,0
ISJ26608937,cash loans,0
ISJ58978267,revolving loans,0
ISJ71797155,cash loans,0
ISK74815558,cash loans,0
ISL13170754,revolving loans,0
ISL46614675,cash loans,0
ISL61521208,cash loans,0
ISM19028876,cash loans,0
ISM35951116,cash loans,0
ISM49508239,cash loans,0
ISO26048291,revolving loans,0
ISO30248631,cash loans,0
ISO46747487,cash loans,0
ISP45724295,revolving loans,0
ISQ47255839,cash loans,0
ISQ69415433,cash loans,0
ISQ96839055,cash loans,0
ISR84282401,cash loans,0
ISR95465043,cash loans,0
ISR96594286,revolving loans,0
ISS38753493,cash loans,0
ISS72758846,cash loans,0
IST15383236,cash loans,0
IST93374557,cash loans,0
ISU01900109,cash loans,0
ISV10802131,cash loans,0
ISV32892606,cash loans,0
ISV66298800,cash loans,0
ISW04183612,cash loans,0
ISW11036374,cash loans,0
ISW22030787,revolving loans,0
ISW40614781,cash loans,0
ISX05365737,cash loans,0
ISX37189373,cash loans,0
ISX87124345,cash loans,0
ISY16595991,cash loans,0
ISY59187048,cash loans,0
ISY62209624,cash loans,0
ISZ34501307,cash loans,0
ITA05934102,cash loans,0
ITA17895170,cash loans,0
ITA34150782,revolving loans,0
ITA45523074,cash loans,0
ITA58226420,cash loans,0
ITA66879413,cash loans,0
ITA66959963,cash loans,0
ITB60952802,cash loans,0
ITD02048192,cash loans,0
ITD45764754,cash loans,0
ITE39975435,cash loans,0
ITE47285900,cash loans,0
